Timestamp;DayOfWeek;TimeStamp_Count;Vent_HRVTempExhaustOut;Vent_HRVTempOutdoorin;Vent_HRVTempReturnIn;Vent_HRVTempSupplyOut;Vent_HRVfreshairpressuredifferential;Vent_HRVstaleairpressuredifferential
2013-07-01 04:08:17-04:00;Monday;248;23.87312496056493;22.00887481483879;22.137353092151898;22.761201951734925;;
2013-07-01 04:09:17-04:00;Monday;249;23.877338233693685;22.03222352808437;22.19314447520299;22.751672080168603;;
2013-07-01 04:10:17-04:00;Monday;250;23.883022646521994;22.015588787082333;22.12411412801591;22.735781142885028;;
2013-07-01 04:11:17-04:00;Monday;251;23.89743702877635;22.011457204543643;22.156007122386214;22.72311243210914;;
2013-07-01 04:12:17-04:00;Monday;252;23.845095003425214;22.037144263462473;22.1776053211196;22.713613263263948;;
2013-07-01 04:13:17-04:00;Monday;253;23.871614493706428;22.003540807984802;22.13100567892366;22.71291241789315;;
2013-07-01 04:14:17-04:00;Monday;254;23.87183799399481;21.979194767530895;22.13287365233646;22.72252926866787;;
2013-07-01 04:15:17-04:00;Monday;255;23.869063345231144;22.00083119829665;22.14589180783241;22.731905539769084;;
2013-07-01 04:16:17-04:00;Monday;256;23.835964703382793;21.985875219450712;22.167186995328812;22.714400977725592;;
2013-07-01 04:17:17-04:00;Monday;257;23.838565991566984;21.980724681603533;22.153852496669792;22.65346926936845;;
2013-07-01 04:18:17-04:00;Monday;258;23.85742336414712;21.98360673505245;22.167365963836122;22.728153753944483;;
2013-07-01 04:19:17-04:00;Monday;259;23.858696066769802;21.91356996086145;22.10605293361491;22.70087898109801;;
2013-07-01 04:20:17-04:00;Monday;260;23.825455116389275;21.92407894697315;22.118300243671303;22.67186460710117;;
2013-07-01 04:21:17-04:00;Monday;261;23.81140752927099;21.949059231122675;22.12883452853438;22.66841993668723;;
2013-07-01 04:22:17-04:00;Monday;262;23.808165571826905;21.932944217610178;22.141383790580996;22.65539516975963;;
2013-07-01 04:23:17-04:00;Monday;263;23.794355516425032;21.91315992951567;22.110895439419963;22.655757769417356;;
2013-07-01 04:24:17-04:00;Monday;264;23.81101645153772;21.91401737152626;22.14124013410812;22.65896296296482;;
2013-07-01 04:25:17-04:00;Monday;265;23.815022124128788;21.885751964753812;22.130486230072165;22.64856614407578;;
2013-07-01 04:26:17-04:00;Monday;266;23.760736515841145;21.90497819000161;22.124128277669676;22.642522009996977;;
2013-07-01 04:27:17-04:00;Monday;267;23.782730188471316;21.90418960814946;22.112746541020176;22.60880892324989;;
2013-07-01 04:28:17-04:00;Monday;268;23.768517626656195;21.92472175560522;22.1271455491082;22.642587043047893;;
2013-07-01 04:29:17-04:00;Monday;269;23.760009622615765;21.872749252906132;22.145857724457386;22.623663089620557;;
2013-07-01 04:30:17-04:00;Monday;270;23.80595705194545;21.898285050976764;22.163596683801153;22.64420547791359;;
2013-07-01 04:31:17-04:00;Monday;271;23.786201123435063;21.880375312621812;22.165969367326557;22.62723010180655;;
2013-07-01 04:32:17-04:00;Monday;272;23.76824274496838;21.913428403956935;22.192502859763664;22.627046049037705;;
2013-07-01 04:33:17-04:00;Monday;273;23.769350494403422;21.921086252703706;22.174019543486768;22.61289347521969;;
2013-07-01 04:34:17-04:00;Monday;274;23.790362855226512;21.907351607455908;22.161794438275898;22.62995501010413;;
2013-07-01 04:35:17-04:00;Monday;275;23.790381885112478;21.910007185948047;22.215819029075803;22.62212996190178;;
2013-07-01 04:36:17-04:00;Monday;276;23.792596992094186;21.93911864649399;22.189396103322036;22.649624472090874;;
2013-07-01 04:37:17-04:00;Monday;277;23.7873242174878;21.923264427790436;22.145950995023657;22.65165618714962;;
2013-07-01 04:38:17-04:00;Monday;278;23.78293550289065;21.93876053734022;22.19851147539904;22.63902945822062;;
2013-07-01 04:39:17-04:00;Monday;279;23.790184490237294;21.938338429083394;22.217259990653407;22.66570597370197;;
2013-07-01 04:40:17-04:00;Monday;280;23.781919410671062;21.930678027529204;22.229553911059067;22.669947374683005;;
2013-07-01 04:41:17-04:00;Monday;281;23.777161460357906;21.952251033912617;22.23805221427157;22.671603343523007;;
2013-07-01 04:42:17-04:00;Monday;282;23.794496787948063;21.966591872336156;22.2607690273282;22.66510543724975;;
2013-07-01 04:43:17-04:00;Monday;283;23.82602085325719;21.94103061868871;22.219098967211387;22.685254351310267;;
2013-07-01 04:44:17-04:00;Monday;284;23.838150489285074;21.912472312666736;22.24077210470761;22.695978879593756;;
2013-07-01 04:45:17-04:00;Monday;285;23.832169194586093;21.909228040365686;22.255213626217145;22.70185458649934;;
2013-07-01 04:46:17-04:00;Monday;286;23.82372097471662;21.92595817333933;22.222889486400916;22.671108679927155;;
2013-07-01 04:47:17-04:00;Monday;287;23.81352233497357;21.93687772145287;22.239152425654783;22.677728662145938;;
2013-07-01 04:48:17-04:00;Monday;288;23.803676299056615;21.934451867168097;22.287826402799137;22.65032280820728;;
2013-07-01 04:49:17-04:00;Monday;289;23.865863615205576;21.923185921326183;22.255658088256258;22.709297675162283;;
2013-07-01 04:50:17-04:00;Monday;290;23.83877923750047;21.92223871995697;22.255839974162555;22.691162512908733;;
2013-07-01 04:51:17-04:00;Monday;291;23.867749685776637;21.93878618805578;22.27653294355625;22.68531604402509;;
2013-07-01 04:52:17-04:00;Monday;292;23.841545748808798;21.96654391599688;22.321649983087255;22.676751377060597;;
2013-07-01 04:53:17-04:00;Monday;293;23.865473485208813;21.946659840060097;22.25292325728202;22.719472553956386;;
2013-07-01 04:54:17-04:00;Monday;294;23.855576877763973;21.958449861059556;22.298642939463992;22.658248881717046;;
2013-07-01 04:55:17-04:00;Monday;295;23.87087828444415;21.943626944502963;22.26673248917453;22.671268237131656;;
2013-07-01 04:56:17-04:00;Monday;296;23.86302146046765;21.941228284683216;22.26776080118081;22.6795322060857;;
2013-07-01 04:57:17-04:00;Monday;297;23.842387664933533;21.940510369465112;22.261987704828844;22.697839230361886;;
2013-07-01 04:58:17-04:00;Monday;298;23.837814981470142;21.923386556475638;22.309007384727654;22.675164948464772;;
2013-07-01 04:59:17-04:00;Monday;299;23.88175180236074;21.946149367301384;22.280395219767506;22.70257082866415;;
2013-07-01 05:00:17-04:00;Monday;300;23.863328340937514;21.912254075851084;22.28559826909533;22.692521139876884;;
2013-07-01 05:01:17-04:00;Monday;301;23.874003125781602;21.980008885377273;22.272114450665622;22.712964102211703;;
2013-07-01 05:02:17-04:00;Monday;302;23.89598181186869;21.94107796188019;22.30060917116428;22.700282774340504;;
2013-07-01 05:03:17-04:00;Monday;303;23.874010898281284;21.923526678465773;22.288291607297403;22.68559095298786;;
2013-07-01 05:04:17-04:00;Monday;304;23.901893223777975;21.94528910226516;22.33184305207192;22.71448677560142;;
2013-07-01 05:05:17-04:00;Monday;305;23.89916546531983;21.92564090982707;22.26949143843143;22.686854564515187;;
2013-07-01 05:06:17-04:00;Monday;306;23.89877604745752;21.93325121377576;22.29853175517907;22.69458907595901;;
2013-07-01 05:07:17-04:00;Monday;307;23.896249758010175;21.940831895597643;22.32061066140948;22.697125724978363;;
2013-07-01 05:08:17-04:00;Monday;308;23.879055275469288;21.94150176916835;22.312421391281365;22.654822223005567;;
2013-07-01 05:09:17-04:00;Monday;309;23.892656838084758;21.976521002335694;22.320617128941024;22.697554300850463;;
2013-07-01 05:10:17-04:00;Monday;310;23.878504808223585;21.92466049178626;22.311026476471028;22.68911874985887;;
2013-07-01 05:11:17-04:00;Monday;311;23.902028926501252;21.95413261985463;22.310277255471743;22.693676491840517;;
2013-07-01 05:12:17-04:00;Monday;312;23.91071980428875;21.94207584388567;22.335201185629792;22.695971123020552;;
2013-07-01 05:13:17-04:00;Monday;313;23.892980321718476;21.92007085042348;22.322064232435192;22.685105218242676;;
2013-07-01 05:14:17-04:00;Monday;314;23.8963755090171;21.959269531049777;22.33877859516662;22.70255833181;;
2013-07-01 05:15:17-04:00;Monday;315;23.911871387751926;21.944505685595786;22.315973250267007;22.72600890704776;;
2013-07-01 05:16:17-04:00;Monday;316;23.930362052042145;21.957470898591463;22.33347308023515;22.72574867531528;;
2013-07-01 05:17:17-04:00;Monday;317;23.936545428121406;21.971701185952096;22.31516177011879;22.71913984518308;;
2013-07-01 05:18:17-04:00;Monday;318;23.922026546390047;21.96381575336234;22.324183178253598;22.69647900717664;;
2013-07-01 05:19:17-04:00;Monday;319;23.90868381576466;21.94690027093879;22.318919310525562;22.712760410486265;;
2013-07-01 05:20:17-04:00;Monday;320;23.93605390817833;21.989282145227705;22.34494289294083;22.723624000272316;;
2013-07-01 05:21:17-04:00;Monday;321;23.94497794384631;21.974024165764877;22.33448657568415;22.729251870798482;;
2013-07-01 05:22:17-04:00;Monday;322;23.954227984563456;21.95560981496009;22.35144278900416;22.713887707671244;;
2013-07-01 05:23:17-04:00;Monday;323;23.948894697552856;21.966244104532702;22.330209543827486;22.737693783584458;;
2013-07-01 05:24:17-04:00;Monday;324;23.94396158137381;21.91387213333658;22.339276770804798;22.720247619301052;;
2013-07-01 05:25:17-04:00;Monday;325;23.930032573168546;21.944147180592324;22.29785272226484;22.716541379567918;;
2013-07-01 05:26:17-04:00;Monday;326;23.957082311565898;21.94181850323976;22.318500590181785;22.711635326732278;;
2013-07-01 05:27:17-04:00;Monday;327;23.957659449442193;21.929312028996563;22.307641708322738;22.723719849213577;;
2013-07-01 05:28:17-04:00;Monday;328;23.95517578519173;21.923328008678595;22.323008831985515;22.6748740202958;;
2013-07-01 05:29:17-04:00;Monday;329;23.91871170499175;21.94183380812526;22.320062462616672;22.66656769814602;;
2013-07-01 05:30:17-04:00;Monday;330;23.916388285531582;21.94486301381058;22.27583345463121;22.676490438129544;;
2013-07-01 05:31:17-04:00;Monday;331;23.904477259247876;21.918561784145854;22.261225846442112;22.669836257351143;;
